Source,Target,Weight,Type
agnipurana_u,devipurana,4,undirected
agnipurana_u,garudapurana_khanda-1_u,9,undirected
agnipurana_u,naradapurana_khanda-1_u,11,undirected
bhagavatapurana_skandha-01_u,bhagavatapurana_skandha-02_u,3,undirected
bhagavatapurana_skandha-01_u,bhagavatapurana_skandha-03_u,8,undirected
bhagavatapurana_skandha-01_u,bhagavatapurana_skandha-04_u,23,undirected
bhagavatapurana_skandha-01_u,bhagavatapurana_skandha-10_u,8,undirected
bhagavatapurana_skandha-02_u,bhagavatapurana_skandha-01_u,3,undirected
bhagavatapurana_skandha-02_u,bhagavatapurana_skandha-03_u,8,undirected
bhagavatapurana_skandha-02_u,bhagavatapurana_skandha-04_u,1,undirected
bhagavatapurana_skandha-02_u,bhagavatapurana_skandha-11_u,12,undirected
bhagavatapurana_skandha-03_u,bhagavatapurana_skandha-01_u,8,undirected
bhagavatapurana_skandha-03_u,bhagavatapurana_skandha-02_u,8,undirected
bhagavatapurana_skandha-03_u,bhagavatapurana_skandha-04_u,21,undirected
bhagavatapurana_skandha-03_u,bhagavatapurana_skandha-10_u,8,undirected
bhagavatapurana_skandha-04_u,bhagavatapurana_skandha-01_u,23,undirected
bhagavatapurana_skandha-04_u,bhagavatapurana_skandha-02_u,1,undirected
bhagavatapurana_skandha-04_u,bhagavatapurana_skandha-03_u,21,undirected
bhagavatapurana_skandha-04_u,bhagavatapurana_skandha-05_u,12,undirected
bhagavatapurana_skandha-04_u,bhagavatapurana_skandha-10_u,8,undirected
bhagavatapurana_skandha-05_u,bhagavatapurana_skandha-04_u,12,undirected
bhagavatapurana_skandha-05_u,bhagavatapurana_skandha-06_u,4,undirected
bhagavatapurana_skandha-05_u,bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary,2,undirected
bhagavatapurana_skandha-05_u,bhagavatapurana_skandha-10_u,3,undirected
bhagavatapurana_skandha-05_u,bhagavatapurana_skandha-12_u,5,undirected
bhagavatapurana_skandha-06_u,bhagavatapurana_skandha-05_u,4,undirected
bhagavatapurana_skandha-06_u,bhagavatapurana_skandha-07_u,24,undirected
bhagavatapurana_skandha-06_u,bhagavatapurana_skandha-08_u,11,undirected
bhagavatapurana_skandha-06_u,bhagavatapurana_skandha-10_u,2,undirected
bhagavatapurana_skandha-06_u,bhagavatapurana_skandha-11_u,16,undirected
bhagavatapurana_skandha-07_u,bhagavatapurana_skandha-06_u,24,undirected
bhagavatapurana_skandha-07_u,bhagavatapurana_skandha-08_u,11,undirected
bhagavatapurana_skandha-07_u,bhagavatapurana_skandha-10_u,16,undirected
bhagavatapurana_skandha-07_u,bhagavatapurana_skandha-11_u,8,undirected
bhagavatapurana_skandha-08_u,bhagavatapurana_skandha-06_u,11,undirected
bhagavatapurana_skandha-08_u,bhagavatapurana_skandha-07_u,11,undirected
bhagavatapurana_skandha-08_u,bhagavatapurana_skandha-09_u,6,undirected
bhagavatapurana_skandha-08_u,bhagavatapurana_skandha-10_u,24,undirected
bhagavatapurana_skandha-09_u,bhagavatapurana_skandha-08_u,6,undirected
bhagavatapurana_skandha-09_u,bhagavatapurana_skandha-10_u,12,undirected
bhagavatapurana_skandha-09_u,bhagavatapurana_skandha-12_u,16,undirected
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary,bhagavatapurana_skandha-05_u,2,undirected
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary,pranavakalpa,22,undirected
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary,sivapurana_vayaviyasamhita_au,2,undirected
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary,skandamahpurana_kasikhanda,10,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-01_u,8,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-03_u,8,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-04_u,8,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-05_u,3,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-06_u,2,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-07_u,16,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-08_u,24,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-09_u,12,undirected
bhagavatapurana_skandha-10_u,bhagavatapurana_skandha-11_u,4,undirected
bhagavatapurana_skandha-11_u,bhagavatapurana_skandha-02_u,12,undirected
